DATE,GEO,CATEGORY,VALUE
2024-08-01,"London, Ontario",house,143.5
2024-08-01,Manitoba,house,139.4
2024-08-01,"Montréal, Quebec",house,151.9
2024-08-01,New Brunswick,house,120
2024-08-01,Newfoundland and Labrador,house,107.1
2024-08-01,Nova Scotia,house,121.5
2024-08-01,Ontario,house,124.5
2024-08-01,"Oshawa, Ontario",house,121.7
2024-08-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",house,164.2
2024-08-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",house,115.8
2024-08-01,Prairie Region,house,122.6
2024-08-01,Prince Edward Island,house,122.6
2024-08-01,Quebec,house,142.6
2024-08-01,"Québec, Quebec",house,131.2
2024-08-01,"Regina, Saskatchewan",house,102.2
2024-08-01,"Saint John, Fredericton, and Moncton, New Brunswick",house,120
2024-08-01,Saskatchewan,house,105.4
2024-08-01,"Saskatoon, Saskatchewan",house,107.4
2024-08-01,"Sherbrooke, Quebec",house,111.2
2024-08-01,"St. Catharines-Niagara, Ontario",house,125.7
2024-08-01,"St. John's, Newfoundland and Labrador",house,107.1
2024-08-01,"Toronto, Ontario",house,114.6
2024-08-01,"Trois-Rivières, Quebec",house,114.6
2024-08-01,"Vancouver, British Columbia",house,128.9
2024-08-01,"Victoria, British Columbia",house,119.4
2024-08-01,"Windsor, Ontario",house,145.9
2024-08-01,"Winnipeg, Manitoba",house,139.4
2024-09-01,Alberta,house,122.1
2024-09-01,Atlantic Region,house,117.5
2024-09-01,British Columbia,house,127.3
2024-09-01,"Calgary, Alberta",house,133.3
2024-09-01,Canada,house,125
2024-09-01,"Charlottetown, Prince Edward Island",house,122.6
2024-09-01,"Edmonton, Alberta",house,109.3
2024-09-01,"Greater Sudbury, Ontario",house,118.6
2024-09-01,"Guelph, Ontario",house,122.2
2024-09-01,"Halifax, Nova Scotia",house,121.7
2024-09-01,"Hamilton, Ontario",house,114.1
2024-09-01,"Kelowna, British Columbia",house,122.8
2024-09-01,"Kitchener-Cambridge-Waterloo, Ontario",house,154.1
2024-09-01,"London, Ontario",house,143.5
2024-09-01,Manitoba,house,139.7
2024-09-01,"Montréal, Quebec",house,152.5
2024-09-01,New Brunswick,house,120
2024-09-01,Newfoundland and Labrador,house,107.1
2024-09-01,Nova Scotia,house,121.7
2024-09-01,Ontario,house,124.5
2024-09-01,"Oshawa, Ontario",house,121.7
2024-09-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",house,163.8
2024-09-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",house,115.8
2024-09-01,Prairie Region,house,122.7
2024-09-01,Prince Edward Island,house,122.6
2024-09-01,Quebec,house,143.3
2024-09-01,"Québec, Quebec",house,132.7
2024-09-01,"Regina, Saskatchewan",house,102.2
2024-09-01,"Saint John, Fredericton, and Moncton, New Brunswick",house,120
2024-09-01,Saskatchewan,house,105.7
2024-09-01,"Saskatoon, Saskatchewan",house,107.8
2024-09-01,"Sherbrooke, Quebec",house,111.2
2024-09-01,"St. Catharines-Niagara, Ontario",house,125.3
2024-09-01,"St. John's, Newfoundland and Labrador",house,107.1
2024-09-01,"Toronto, Ontario",house,114.6
2024-09-01,"Trois-Rivières, Quebec",house,114.6
2024-09-01,"Vancouver, British Columbia",house,128.6
2024-09-01,"Victoria, British Columbia",house,119.4
2024-09-01,"Windsor, Ontario",house,145.9
2024-09-01,"Winnipeg, Manitoba",house,139.7
2024-10-01,Alberta,house,122.2
2024-10-01,Atlantic Region,house,117.5
2024-10-01,British Columbia,house,126.6
2024-10-01,"Calgary, Alberta",house,133.5
2024-10-01,Canada,house,124.5
2024-10-01,"Charlottetown, Prince Edward Island",house,122.6
2024-10-01,"Edmonton, Alberta",house,109.4
2024-10-01,"Greater Sudbury, Ontario",house,118.6
2024-10-01,"Guelph, Ontario",house,122.2
2024-10-01,"Halifax, Nova Scotia",house,121.7
2024-10-01,"Hamilton, Ontario",house,114.2
2024-10-01,"Kelowna, British Columbia",house,122.2
2024-10-01,"Kitchener-Cambridge-Waterloo, Ontario",house,154.3
2024-10-01,"London, Ontario",house,142.9
2024-10-01,Manitoba,house,140.2
2024-10-01,"Montréal, Quebec",house,152.6
2024-10-01,New Brunswick,house,120
2024-10-01,Newfoundland and Labrador,house,107.1
2024-10-01,Nova Scotia,house,121.7
2024-10-01,Ontario,house,123.6
2024-10-01,"Oshawa, Ontario",house,121.2
2024-10-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",house,163.4
2024-10-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",house,115.8
2024-10-01,Prairie Region,house,122.9
2024-10-01,Prince Edward Island,house,122.6
2024-10-01,Quebec,house,143.3
2024-10-01,"Québec, Quebec",house,132.7
2024-10-01,"Regina, Saskatchewan",house,102.2
2024-10-01,"Saint John, Fredericton, and Moncton, New Brunswick",house,120
2024-10-01,Saskatchewan,house,105.7
2024-10-01,"Saskatoon, Saskatchewan",house,107.8
2024-10-01,"Sherbrooke, Quebec",house,110.9
2024-10-01,"St. Catharines-Niagara, Ontario",house,125.4
2024-10-01,"St. John's, Newfoundland and Labrador",house,107.1
2024-10-01,"Toronto, Ontario",house,113.2
2024-10-01,"Trois-Rivières, Quebec",house,114.6
2024-10-01,"Vancouver, British Columbia",house,127.8
2024-10-01,"Victoria, British Columbia",house,119.3
2024-10-01,"Windsor, Ontario",house,145
2024-10-01,"Winnipeg, Manitoba",house,140.2
2024-11-01,Alberta,house,122.3
2024-11-01,Atlantic Region,house,117.5
2024-11-01,British Columbia,house,126.6
2024-11-01,"Calgary, Alberta",house,133.7
2024-11-01,Canada,house,124.6
2024-11-01,"Charlottetown, Prince Edward Island",house,122.6
2024-11-01,"Edmonton, Alberta",house,109.4
2024-11-01,"Greater Sudbury, Ontario",house,118.6
2024-11-01,"Guelph, Ontario",house,122.2
2024-11-01,"Halifax, Nova Scotia",house,121.7
2024-11-01,"Hamilton, Ontario",house,114.2
2024-11-01,"Kelowna, British Columbia",house,122.3
2024-11-01,"Kitchener-Cambridge-Waterloo, Ontario",house,154.7
2024-11-01,"London, Ontario",house,142.5
2024-11-01,Manitoba,house,140.2
2024-11-01,"Montréal, Quebec",house,153
2024-11-01,New Brunswick,house,120
2024-11-01,Newfoundland and Labrador,house,107.1
2024-11-01,Nova Scotia,house,121.7
2024-11-01,Ontario,house,123.8
2024-11-01,"Oshawa, Ontario",house,120.8
2024-11-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",house,164
2024-11-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",house,115.8
2024-11-01,Prairie Region,house,123
2024-11-01,Prince Edward Island,house,122.6
2024-11-01,Quebec,house,144
2024-11-01,"Québec, Quebec",house,135.1
2024-11-01,"Regina, Saskatchewan",house,102.2
2024-11-01,"Saint John, Fredericton, and Moncton, New Brunswick",house,120
2024-11-01,Saskatchewan,house,105.9
2024-11-01,"Saskatoon, Saskatchewan",house,108
2024-11-01,"Sherbrooke, Quebec",house,110.9
2024-11-01,"St. Catharines-Niagara, Ontario",house,125.3
2024-11-01,"St. John's, Newfoundland and Labrador",house,107.1
2024-11-01,"Toronto, Ontario",house,113.5
2024-11-01,"Trois-Rivières, Quebec",house,114.6
2024-11-01,"Vancouver, British Columbia",house,127.8
2024-11-01,"Victoria, British Columbia",house,119.2
2024-11-01,"Windsor, Ontario",house,145
2024-11-01,"Winnipeg, Manitoba",house,140.2
2024-12-01,Alberta,house,122
2024-12-01,Atlantic Region,house,117.7
2024-12-01,British Columbia,house,126.6
2024-12-01,"Calgary, Alberta",house,133.1
2024-12-01,Canada,house,124.5
2024-12-01,"Charlottetown, Prince Edward Island",house,122.6
2024-12-01,"Edmonton, Alberta",house,109.6
2024-12-01,"Greater Sudbury, Ontario",house,117.8
2024-12-01,"Guelph, Ontario",house,122.2
2024-12-01,"Halifax, Nova Scotia",house,121.7
2024-12-01,"Hamilton, Ontario",house,113.9
2024-12-01,"Kelowna, British Columbia",house,122.5
2024-12-01,"Kitchener-Cambridge-Waterloo, Ontario",house,154.6
2024-12-01,"London, Ontario",house,142.5
2024-12-01,Manitoba,house,140.5
2024-12-01,"Montréal, Quebec",house,153.2
2024-12-01,New Brunswick,house,120.7
2024-12-01,Newfoundland and Labrador,house,107.1
2024-12-01,Nova Scotia,house,121.7
2024-12-01,Ontario,house,123.6
2024-12-01,"Oshawa, Ontario",house,120.8
2024-12-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",house,164.4
2024-12-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",house,115.8
2024-12-01,Prairie Region,house,122.8
2024-12-01,Prince Edward Island,house,122.6
2024-12-01,Quebec,house,144.1
2024-12-01,"Québec, Quebec",house,135.1
2024-12-01,"Regina, Saskatchewan",house,102.2
2024-12-01,"Saint John, Fredericton, and Moncton, New Brunswick",house,120.7
2024-12-01,Saskatchewan,house,105.9
2024-12-01,"Saskatoon, Saskatchewan",house,108.1
2024-12-01,"Sherbrooke, Quebec",house,110.8
2024-12-01,"St. Catharines-Niagara, Ontario",house,125.3
2024-12-01,"St. John's, Newfoundland and Labrador",house,107.1
2024-12-01,"Toronto, Ontario",house,113.1
2024-12-01,"Trois-Rivières, Quebec",house,114.6
2024-12-01,"Vancouver, British Columbia",house,127.8
2024-12-01,"Victoria, British Columbia",house,119.1
2024-12-01,"Windsor, Ontario",house,145
2024-12-01,"Winnipeg, Manitoba",house,140.5
2025-01-01,Alberta,house,122.2
2025-01-01,Atlantic Region,house,117.7
2025-01-01,British Columbia,house,126.7
2025-01-01,"Calgary, Alberta",house,133.4
2025-01-01,Canada,house,124.4
2025-01-01,"Charlottetown, Prince Edward Island",house,122.6
2025-01-01,"Edmonton, Alberta",house,109.4
2025-01-01,"Greater Sudbury, Ontario",house,117.8
2025-01-01,"Guelph, Ontario",house,122.2
2025-01-01,"Halifax, Nova Scotia",house,121.7
2025-01-01,"Hamilton, Ontario",house,114
2025-01-01,"Kelowna, British Columbia",house,122.5
2025-01-01,"Kitchener-Cambridge-Waterloo, Ontario",house,154.6
2025-01-01,"London, Ontario",house,142.5
2025-01-01,Manitoba,house,141
2025-01-01,"Montréal, Quebec",house,153.3
2025-01-01,New Brunswick,house,120.7
2025-01-01,Newfoundland and Labrador,house,107.1
2025-01-01,Nova Scotia,house,121.7
2025-01-01,Ontario,house,123.3
2025-01-01,"Oshawa, Ontario",house,120.8
2025-01-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",house,163.6
2025-01-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",house,115.8
2025-01-01,Prairie Region,house,123
2025-01-01,Prince Edward Island,house,122.6
2025-01-01,Quebec,house,144.3
2025-01-01,"Québec, Quebec",house,135.8
2025-01-01,"Regina, Saskatchewan",house,102.2
2025-01-01,"Saint John, Fredericton, and Moncton, New Brunswick",house,120.7
2025-01-01,Saskatchewan,house,106.4
2025-01-01,"Saskatoon, Saskatchewan",house,108.8
2025-01-01,"Sherbrooke, Quebec",house,111.1
2025-01-01,"St. Catharines-Niagara, Ontario",house,126
2025-01-01,"St. John's, Newfoundland and Labrador",house,107.1
2025-01-01,"Toronto, Ontario",house,112.6
2025-01-01,"Trois-Rivières, Quebec",house,114.6
2025-01-01,"Vancouver, British Columbia",house,128
2025-01-01,"Victoria, British Columbia",house,119.1
2025-01-01,"Windsor, Ontario",house,145
2025-01-01,"Winnipeg, Manitoba",house,141
2025-02-01,Alberta,house,122
2025-02-01,Atlantic Region,house,120.3
2025-02-01,British Columbia,house,126.8
2025-02-01,"Calgary, Alberta",house,133.8
2025-02-01,Canada,house,124.5
2025-02-01,"Charlottetown, Prince Edward Island",house,122.6
2025-02-01,"Edmonton, Alberta",house,108.6
2025-02-01,"Greater Sudbury, Ontario",house,117.8
2025-02-01,"Guelph, Ontario",house,122.4
2025-02-01,"Halifax, Nova Scotia",house,126.3
2025-02-01,"Hamilton, Ontario",house,114.1
2025-02-01,"Kelowna, British Columbia",house,122.8
2025-02-01,"Kitchener-Cambridge-Waterloo, Ontario",house,156.1
2025-02-01,"London, Ontario",house,141
2025-02-01,Manitoba,house,141
2025-02-01,"Montréal, Quebec",house,153.3
2025-02-01,New Brunswick,house,120.7
2025-02-01,Newfoundland and Labrador,house,109.1
2025-02-01,Nova Scotia,house,126.3
2025-02-01,Ontario,house,123.4
2025-02-01,"Oshawa, Ontario",house,120.5
2025-02-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",house,163.9
2025-02-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",house,115.8
2025-02-01,Prairie Region,house,122.9
2025-02-01,Prince Edward Island,house,122.6
2025-02-01,Quebec,house,144.6
2025-02-01,"Québec, Quebec",house,137.6
2025-02-01,"Regina, Saskatchewan",house,102.2
2025-02-01,"Saint John, Fredericton, and Moncton, New Brunswick",house,120.7
2025-02-01,Saskatchewan,house,107.6
2025-02-01,"Saskatoon, Saskatchewan",house,110.4
2025-02-01,"Sherbrooke, Quebec",house,108.7
2025-02-01,"St. Catharines-Niagara, Ontario",house,125.6
2025-02-01,"St. John's, Newfoundland and Labrador",house,109.1
2025-02-01,"Toronto, Ontario",house,112.8
2025-02-01,"Trois-Rivières, Quebec",house,115.9
2025-02-01,"Vancouver, British Columbia",house,127.9
2025-02-01,"Victoria, British Columbia",house,120.8
2025-02-01,"Windsor, Ontario",house,145
2025-02-01,"Winnipeg, Manitoba",house,141
2025-03-01,Alberta,house,121.8
2025-03-01,Atlantic Region,house,120.3
2025-03-01,British Columbia,house,126.9
2025-03-01,"Calgary, Alberta",house,133.4
2025-03-01,Canada,house,124.5
2025-03-01,"Charlottetown, Prince Edward Island",house,122
2025-03-01,"Edmonton, Alberta",house,108.6
2025-03-01,"Greater Sudbury, Ontario",house,117.8
2025-03-01,"Guelph, Ontario",house,123
2025-03-01,"Halifax, Nova Scotia",house,126.3
2025-03-01,"Hamilton, Ontario",house,113.6
2025-03-01,"Kelowna, British Columbia",house,122.6
2025-03-01,"Kitchener-Cambridge-Waterloo, Ontario",house,156.3
2025-03-01,"London, Ontario",house,140.5
2025-03-01,Manitoba,house,142.5
2025-03-01,"Montréal, Quebec",house,153.9
2025-03-01,New Brunswick,house,120.7
2025-03-01,Newfoundland and Labrador,house,109.1
2025-03-01,Nova Scotia,house,126.3
2025-03-01,Ontario,house,123.2
2025-03-01,"Oshawa, Ontario",house,119.8
2025-03-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",house,163.9
2025-03-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",house,115.8
2025-03-01,Prairie Region,house,122.8
2025-03-01,Prince Edward Island,house,122
2025-03-01,Quebec,house,145.6
2025-03-01,"Québec, Quebec",house,141
2025-03-01,"Regina, Saskatchewan",house,102.2
2025-03-01,"Saint John, Fredericton, and Moncton, New Brunswick",house,120.7
2025-03-01,Saskatchewan,house,107.2
2025-03-01,"Saskatoon, Saskatchewan",house,109.8
2025-03-01,"Sherbrooke, Quebec",house,109
2025-03-01,"St. Catharines-Niagara, Ontario",house,125.7
2025-03-01,"St. John's, Newfoundland and Labrador",house,109.1
2025-03-01,"Toronto, Ontario",house,112.6
2025-03-01,"Trois-Rivières, Quebec",house,115.9
2025-03-01,"Vancouver, British Columbia",house,127.8
2025-03-01,"Victoria, British Columbia",house,121.8
2025-03-01,"Windsor, Ontario",house,145
2025-03-01,"Winnipeg, Manitoba",house,142.5
2025-04-01,Alberta,house,120.7
2025-04-01,Atlantic Region,house,120.4
2025-04-01,British Columbia,house,126.8
2025-04-01,"Calgary, Alberta",house,131.9
2025-04-01,Canada,house,124
2025-04-01,"Charlottetown, Prince Edward Island",house,122
2025-04-01,"Edmonton, Alberta",house,107.9
2025-04-01,"Greater Sudbury, Ontario",house,117.8
2025-04-01,"Guelph, Ontario",house,122.4
2025-04-01,"Halifax, Nova Scotia",house,126.3
2025-04-01,"Hamilton, Ontario",house,113.2
2025-04-01,"Kelowna, British Columbia",house,123.3
2025-04-01,"Kitchener-Cambridge-Waterloo, Ontario",house,156.3
2025-04-01,"London, Ontario",house,140
2025-04-01,Manitoba,house,142.5
2025-04-01,"Montréal, Quebec",house,154.1
2025-04-01,New Brunswick,house,120.7
2025-04-01,Newfoundland and Labrador,house,109.8
2025-04-01,Nova Scotia,house,126.3
2025-04-01,Ontario,house,122.7
2025-04-01,"Oshawa, Ontario",house,119.6
2025-04-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",house,162.7
2025-04-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",house,115.8
2025-04-01,Prairie Region,house,121.9
2025-04-01,Prince Edward Island,house,122
2025-04-01,Quebec,house,145.7
2025-04-01,"Québec, Quebec",house,141
2025-04-01,"Regina, Saskatchewan",house,103.5
2025-04-01,"Saint John, Fredericton, and Moncton, New Brunswick",house,120.7
2025-04-01,Saskatchewan,house,107.8
2025-04-01,"Saskatoon, Saskatchewan",house,110.1
2025-04-01,"Sherbrooke, Quebec",house,109.6
2025-04-01,"St. Catharines-Niagara, Ontario",house,125.6
2025-04-01,"St. John's, Newfoundland and Labrador",house,109.8
2025-04-01,"Toronto, Ontario",house,112.1
2025-04-01,"Trois-Rivières, Quebec",house,115.9
2025-04-01,"Vancouver, British Columbia",house,127.6
2025-04-01,"Victoria, British Columbia",house,121.5
2025-04-01,"Windsor, Ontario",house,145
2025-04-01,"Winnipeg, Manitoba",house,142.5
2025-05-01,Alberta,house,120.6
2025-05-01,Atlantic Region,house,120.9
2025-05-01,British Columbia,house,126.3
2025-05-01,"Calgary, Alberta",house,132.1
2025-05-01,Canada,house,123.7
2025-05-01,"Charlottetown, Prince Edward Island",house,122
2025-05-01,"Edmonton, Alberta",house,107.5
2025-05-01,"Greater Sudbury, Ontario",house,117.8
2025-05-01,"Guelph, Ontario",house,122.4
2025-05-01,"Halifax, Nova Scotia",house,127.3
2025-05-01,"Hamilton, Ontario",house,113.5
2025-05-01,"Kelowna, British Columbia",house,123.3
2025-05-01,"Kitchener-Cambridge-Waterloo, Ontario",house,155.6
2025-05-01,"London, Ontario",house,140
2025-05-01,Manitoba,house,144.1
2025-05-01,"Montréal, Quebec",house,154
2025-05-01,New Brunswick,house,120.7
2025-05-01,Newfoundland and Labrador,house,109.8
2025-05-01,Nova Scotia,house,127.3
2025-05-01,Ontario,house,122.1
2025-05-01,"Oshawa, Ontario",house,119.2
2025-05-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",house,162.7
2025-05-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",house,116
2025-05-01,Prairie Region,house,122.1
2025-05-01,Prince Edward Island,house,122
2025-05-01,Quebec,house,145.7
2025-05-01,"Québec, Quebec",house,141
2025-05-01,"Regina, Saskatchewan",house,105.1
2025-05-01,"Saint John, Fredericton, and Moncton, New Brunswick",house,120.7
2025-05-01,Saskatchewan,house,108.9
2025-05-01,"Saskatoon, Saskatchewan",house,111.1
2025-05-01,"Sherbrooke, Quebec",house,109.6
2025-05-01,"St. Catharines-Niagara, Ontario",house,125.6
2025-05-01,"St. John's, Newfoundland and Labrador",house,109.8
2025-05-01,"Toronto, Ontario",house,111.2
2025-05-01,"Trois-Rivières, Quebec",house,115.9
2025-05-01,"Vancouver, British Columbia",house,127.1
2025-05-01,"Victoria, British Columbia",house,121.5
2025-05-01,"Windsor, Ontario",house,145
2025-05-01,"Winnipeg, Manitoba",house,144.1
2025-06-01,Alberta,house,120
2025-06-01,Atlantic Region,house,121.1
2025-06-01,British Columbia,house,126.1
2025-06-01,"Calgary, Alberta",house,131.1
2025-06-01,Canada,house,123.4
2025-06-01,"Charlottetown, Prince Edward Island",house,123.7
2025-06-01,"Edmonton, Alberta",house,107.3
2025-06-01,"Greater Sudbury, Ontario",house,116.7
2025-06-01,"Guelph, Ontario",house,121.7
2025-06-01,"Halifax, Nova Scotia",house,127.3
2025-06-01,"Hamilton, Ontario",house,113.5
2025-06-01,"Kelowna, British Columbia",house,122.4
2025-06-01,"Kitchener-Cambridge-Waterloo, Ontario",house,155.6
2025-06-01,"London, Ontario",house,139.2
2025-06-01,Manitoba,house,144.5
2025-06-01,"Montréal, Quebec",house,153.9
2025-06-01,New Brunswick,house,120.7
2025-06-01,Newfoundland and Labrador,house,109.8
2025-06-01,Nova Scotia,house,127.3
2025-06-01,Ontario,house,122
2025-06-01,"Oshawa, Ontario",house,119
2025-06-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",house,162.6
2025-06-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",house,115.8
2025-06-01,Prairie Region,house,121.5
2025-06-01,Prince Edward Island,house,123.7
2025-06-01,Quebec,house,145.6
2025-06-01,"Québec, Quebec",house,141.1
2025-06-01,"Regina, Saskatchewan",house,105.4
2025-06-01,"Saint John, Fredericton, and Moncton, New Brunswick",house,120.7
2025-06-01,Saskatchewan,house,109
2025-06-01,"Saskatoon, Saskatchewan",house,111.1
2025-06-01,"Sherbrooke, Quebec",house,109.6
2025-06-01,"St. Catharines-Niagara, Ontario",house,125.6
2025-06-01,"St. John's, Newfoundland and Labrador",house,109.8
2025-06-01,"Toronto, Ontario",house,111
2025-06-01,"Trois-Rivières, Quebec",house,115.9
2025-06-01,"Vancouver, British Columbia",house,126.8
2025-06-01,"Victoria, British Columbia",house,122.4
2025-06-01,"Windsor, Ontario",house,145
2025-06-01,"Winnipeg, Manitoba",house,144.5
2025-07-01,Alberta,house,120
2025-07-01,Atlantic Region,house,121.1
2025-07-01,British Columbia,house,126
2025-07-01,"Calgary, Alberta",house,131.3
2025-07-01,Canada,house,123.3
2025-07-01,"Charlottetown, Prince Edward Island",house,123.7
2025-07-01,"Edmonton, Alberta",house,107
2025-07-01,"Greater Sudbury, Ontario",house,116.7
2025-07-01,"Guelph, Ontario",house,120.7
2025-07-01,"Halifax, Nova Scotia",house,127.3
2025-07-01,"Hamilton, Ontario",house,111.6
2025-07-01,"Kelowna, British Columbia",house,121.4
2025-07-01,"Kitchener-Cambridge-Waterloo, Ontario",house,155.1
2025-07-01,"London, Ontario",house,139.2
2025-07-01,Manitoba,house,144.5
2025-07-01,"Montréal, Quebec",house,154.2
2025-07-01,New Brunswick,house,120.7
2025-07-01,Newfoundland and Labrador,house,109.8
2025-07-01,Nova Scotia,house,127.3
2025-07-01,Ontario,house,121.8
2025-07-01,"Oshawa, Ontario",house,118.9
2025-07-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",house,162.3
2025-07-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",house,116.1
2025-07-01,Prairie Region,house,121.5
2025-07-01,Prince Edward Island,house,123.7
2025-07-01,Quebec,house,146.1
2025-07-01,"Québec, Quebec",house,141.7
2025-07-01,"Regina, Saskatchewan",house,105.4
2025-07-01,"Saint John, Fredericton, and Moncton, New Brunswick",house,120.7
2025-07-01,Saskatchewan,house,109
2025-07-01,"Saskatoon, Saskatchewan",house,111.1
2025-07-01,"Sherbrooke, Quebec",house,110.8
2025-07-01,"St. Catharines-Niagara, Ontario",house,125.5
2025-07-01,"St. John's, Newfoundland and Labrador",house,109.8
2025-07-01,"Toronto, Ontario",house,110.9
2025-07-01,"Trois-Rivières, Quebec",house,115.9
2025-07-01,"Vancouver, British Columbia",house,126.8
2025-07-01,"Victoria, British Columbia",house,122.4
2025-07-01,"Windsor, Ontario",house,145
2025-07-01,"Winnipeg, Manitoba",house,144.5
2025-08-01,Alberta,house,119.1
2025-08-01,Atlantic Region,house,121.1
2025-08-01,British Columbia,house,125.2
2025-08-01,"Calgary, Alberta",house,129.9
2025-08-01,Canada,house,122.9
2025-08-01,"Charlottetown, Prince Edward Island",house,123.7
2025-08-01,"Edmonton, Alberta",house,106.9
2025-08-01,"Greater Sudbury, Ontario",house,116.5
2025-08-01,"Guelph, Ontario",house,120.7
2025-08-01,"Halifax, Nova Scotia",house,127.3
2025-08-01,"Hamilton, Ontario",house,111.6
2025-08-01,"Kelowna, British Columbia",house,120.9
2025-08-01,"Kitchener-Cambridge-Waterloo, Ontario",house,155.1
2025-08-01,"London, Ontario",house,139.2
2025-08-01,Manitoba,house,145
2025-08-01,"Montréal, Quebec",house,155
2025-08-01,New Brunswick,house,120.7
2025-08-01,Newfoundland and Labrador,house,109.8
2025-08-01,Nova Scotia,house,127.3
2025-08-01,Ontario,house,121.6
2025-08-01,"Oshawa, Ontario",house,118.9
2025-08-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",house,161.8
2025-08-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",house,116.1
2025-08-01,Prairie Region,house,120.9
2025-08-01,Prince Edward Island,house,123.7
2025-08-01,Quebec,house,146.5
2025-08-01,"Québec, Quebec",house,141.7
2025-08-01,"Regina, Saskatchewan",house,105.8
2025-08-01,"Saint John, Fredericton, and Moncton, New Brunswick",house,120.7
2025-08-01,Saskatchewan,house,109.7
2025-08-01,"Saskatoon, Saskatchewan",house,112
2025-08-01,"Sherbrooke, Quebec",house,110.8
2025-08-01,"St. Catharines-Niagara, Ontario",house,125.3
2025-08-01,"St. John's, Newfoundland and Labrador",house,109.8
2025-08-01,"Toronto, Ontario",house,110.8
2025-08-01,"Trois-Rivières, Quebec",house,115.9
2025-08-01,"Vancouver, British Columbia",house,125.8
2025-08-01,"Victoria, British Columbia",house,122.3
2025-08-01,"Windsor, Ontario",house,145
2025-08-01,"Winnipeg, Manitoba",house,145
2025-09-01,Alberta,house,118.9
2025-09-01,Atlantic Region,house,121
2025-09-01,British Columbia,house,125.4
2025-09-01,"Calgary, Alberta",house,129.7
2025-09-01,Canada,house,122.7
2025-09-01,"Charlottetown, Prince Edward Island",house,123.7
2025-09-01,"Edmonton, Alberta",house,106.6
2025-09-01,"Greater Sudbury, Ontario",house,115.5
2025-09-01,"Guelph, Ontario",house,120.7
2025-09-01,"Halifax, Nova Scotia",house,127.2
2025-09-01,"Hamilton, Ontario",house,110.8
2025-09-01,"Kelowna, British Columbia",house,121.3
2025-09-01,"Kitchener-Cambridge-Waterloo, Ontario",house,153.5
2025-09-01,"London, Ontario",house,139
2025-09-01,Manitoba,house,145.5
2025-09-01,"Montréal, Quebec",house,157.6
2025-09-01,New Brunswick,house,120.7
2025-09-01,Newfoundland and Labrador,house,109.8
2025-09-01,Nova Scotia,house,127.2
2025-09-01,Ontario,house,121
2025-09-01,"Oshawa, Ontario",house,118.8
2025-09-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",house,160.7
2025-09-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",house,116.2
2025-09-01,Prairie Region,house,120.7
2025-09-01,Prince Edward Island,house,123.7
2025-09-01,Quebec,house,148.1
2025-09-01,"Québec, Quebec",house,141.5
2025-09-01,"Regina, Saskatchewan",house,105.8
2025-09-01,"Saint John, Fredericton, and Moncton, New Brunswick",house,120.7
2025-09-01,Saskatchewan,house,109.6
2025-09-01,"Saskatoon, Saskatchewan",house,111.8
2025-09-01,"Sherbrooke, Quebec",house,110.8
2025-09-01,"St. Catharines-Niagara, Ontario",house,124.2
2025-09-01,"St. John's, Newfoundland and Labrador",house,109.8
2025-09-01,"Toronto, Ontario",house,110.4
2025-09-01,"Trois-Rivières, Quebec",house,115.9
2025-09-01,"Vancouver, British Columbia",house,126.1
2025-09-01,"Victoria, British Columbia",house,122.3
2025-09-01,"Windsor, Ontario",house,144.7
2025-09-01,"Winnipeg, Manitoba",house,145.5
2025-10-01,Alberta,house,118.3
2025-10-01,Atlantic Region,house,121.2
2025-10-01,British Columbia,house,125.1
2025-10-01,"Calgary, Alberta",house,129.5
2025-10-01,Canada,house,122.2
2025-10-01,"Charlottetown, Prince Edward Island",house,123.7
2025-10-01,"Edmonton, Alberta",house,105.6
2025-10-01,"Greater Sudbury, Ontario",house,115.5
